SUB	ITEM	critical_word	condition	position	SUM_3RT_trimmed	FullSentence
1513272011	122	gallon	HC	9	696	Gasoline usually costs about three dollars for a gallon
1513272011	123	coffee	HC	10	664	Melissa asks for decaf when ordering her cup of coffee
1513272011	124	leather	HC	9	720	The motorcycle jacket was made out of black leather
1513272011	125	laugh	HC	9	714	The birthday card was funny and made me laugh
1513272011	126	dice	HC	12	1056	To take her turn at Monopoly, Helen rolled both of the dice
1513272011	127	wet	HC	10	853	The woman would need a raincoat to avoid getting wet
1513272011	128	dress	HC	10	744	Maria thought she looked great in her little black dress
1513272011	129	wool	HC	9	802	Shearing the sheep produced a large amount of wool
1513272011	130	sneeze	HC	8	784	Germs are spread when people cough or sneeze
1513272011	131	hotel	HC	13	1076.756661	For their anniversary in Seattle, they booked a room at a nice hotel
1513272011	132	kiss	HC	12	856	The curse could only be broken by her true love's first kiss
1513272011	133	doctor	HC	11	751	My medical records are accessible to the nurse and the doctor
1513272011	134	squid	HC	10	736	The creature was either an octopus or a giant squid
1513272011	135	band	HC	12	760	Jenna loved playing the guitar, so she decided to join the band
1513272011	136	hose	HC	10	648	To water the huge garden, they needed a long hose
1513272011	137	goal	HC	10	792	The soccer team celebrated after their player scored a goal
1513272011	138	soap	HC	10	736	In the shower, he accidentally dropped the bar of soap
1513272011	139	spoon	HC	12	1076.756661	After the meal, she ate her sundae with a small metal spoon
1513272011	140	pumpkin	HC	8	632	For Halloween, they were carving a large pumpkin
1513272011	141	library	HC	11	568	Because it was overdue, Billy returned the book to the library
1513272011	142	leaves	HC	6	664	Bill raked up all the leaves
1513272011	143	gloves	HC	7	697	The doctor wore the sterile rubber gloves
1513272011	144	cell	HC	9	705	DNA is housed within the nucleus of a cell
1513272011	145	puddle	HC	10	680	The water from her umbrella collected in a big puddle
1513272011	146	flour	HC	12	704	To keep the dough from sticking, she dusted her hands with flour
1513272129	5	couch	LC	11	568	Before painting, the contractors laid down a tarp on the couch
1513272129	6	zoo	LC	12	1153	Jennifer asked a close friend if they could go to the zoo
1513272129	7	stump	LC	12	830	Behind the storage shed, there were some dead branches and a stump
1513272129	8	drought	LC	9	1032	They started filming a documentary about last year's drought
1513272129	9	small	LC	11	575	She decided not to apply because the college was too small
1513272129	10	eyes	LC	10	1243	Her new wallpaper was the same color as her eyes
1513272129	11	bread	LC	9	526	Laurence woke up early to make his own bread
1513272129	12	loud	LC	11	561	She saw her coworker at the bar, who was very loud
1513272129	13	rain	LC	10	555	She arrived late because she got stuck in the rain
1513272129	14	cure	LC	10	539	We heard that the remote island has no known cure
1513272129	15	proud	LC	9	558	After his final chemo treatment, he felt very proud
1513272129	16	brake	LC	9	997	We were surprised when Maria stepped on the brake
1513272129	17	speech	LC	11	576	Hamilton and his coworkers were chatting together after the long speech
1513272129	18	hacker	LC	8	608	The software was designed by a brilliant hacker
1513272129	19	truth	LC	11	551	The police officer was unsure if he could find the truth
1513272129	20	cake	LC	11	533	My wife said that she didn't like that kind of cake
1513272129	21	lunch	LC	11	879	He was late because he had to pick up his lunch
1513272129	22	memory	LC	12	583	Ben was always an excellent employee because he had a good memory
1513272129	23	pigs	LC	10	601	Bill checked outside, but he didn't see the little pigs
1513272129	24	axe	LC	9	565	My father scared away the burglars with his axe
1513272129	25	cocoon	LC	11	1519	The biologist used the microscope to see inside of the cocoon
1513272129	26	pilot	LC	13	741	When we were told we had to evacuate, we listened to the pilot
1513272129	27	stove	LC	8	1107	Jan wasn't able to turn on the stove
1513272129	28	salad	LC	10	553	On the last day, he decided to make a salad
1513272129	29	iron	LC	10	803	I saw some steam coming out of the new iron
1513272129	30	cart	LC	9	537	At work, the assistant needed to find the cart
1513272129	31	gravy	LC	9	728	The restaurant was famous for making a delicious gravy
1513272129	32	floor	LC	8	1231	After the party the butler cleaned the floor
1513272129	33	milk	LC	8	1557	The local farmers produced a lot of milk
1513272129	34	napkin	LC	12	583	When he was walking past the kitchen he accidentally dropped a napkin
1513272129	35	clock	LC	11	1086	After their trip, they replaced the battery in the old clock
1513272129	36	eat	LC	10	907	My cousin was bored, and she had nothing to eat
1513272129	37	bath	LC	10	1198	That weekend, their interior decorator helped them install a bath
1513272129	38	racket	LC	10	1519	The crowd watched as the man picked up his racket
1513272129	39	bowl	LC	9	566	Jan was walking and she accidentally dropped her bowl
1513272129	40	vanilla	LC	12	611	He walked down to the supermarket to buy milk, flour, and vanilla
1513272129	41	truck	LC	12	535	Ben was being so violent that he tried to smash the truck
1513272129	42	shark	LC	9	614	Earlier, the dock worker saw a beautiful white shark
1513272129	43	lanes	LC	9	550	The marathon runners will cross more than six lanes
1513272129	44	glasses	LC	10	548	Her mother was adamant that she has to wear glasses
1513272129	45	pulse	LC	12	552	When the detective arrived at the scene, he looked for a pulse
1513272129	46	sail	LC	14	642	The team had to work for hours to fix the tear in the sail
1513272129	47	circle	LC	10	558	All of the fifth-graders had to get in a circle
1513272129	48	sharp	LC	10	568	His mom sternly warned him because it was very sharp
1513272129	49	lawyer	LC	11	594	When he crashed his car, he decided to call a lawyer
1513272129	50	south	LC	10	580	On their long vacation, the family traveled to the south
1513272129	51	barking	LC	9	568	They knew that Harry kept her awake by barking
1513272129	52	pillow	LC	11	550	When her wallet was missing, she found it under her pillow
1513272129	53	muscle	LC	11	1586.96812	After arriving at the campus, he wanted to build some muscle
1513272129	54	net	LC	9	588	Samantha and Karen suspected it was under the net
1513272129	55	carrot	LC	10	541	In the door of his refrigerator he found a carrot
1513272129	56	yarn	LC	9	496	Emily had trouble finding the right color of yarn
1513272129	57	ballet	LC	12	589	The girl was extremely excited that she was going to learn ballet
1513272129	58	school	LC	9	1248	After the horrible flood they built a new school
1513272129	59	balloon	LC	10	539	The woman at the store was buying the red balloon
1513272129	60	wine	LC	10	1427	At the market, he bought a new type of wine
1513272129	61	rice	LC	10	717	In the kitchen, she accidentally spilled a bunch of rice
1513272129	62	plane	LC	11	719	After a three hour wait, the men could see the plane
1513272129	63	short	LC	11	1183	The parents were worried about Jason because he was very short
1513272129	64	spider	LC	9	588	My husband was trying to catch the large spider
1513272129	65	bomb	LC	10	564	Jonathan was shocked that they decided to use the bomb
1513272129	66	farm	LC	9	933	My uncle is installing solar panels on his farm
1513272129	67	heavy	LC	11	688	The hikers didn't buy the tent because it was too heavy
1513272129	68	wedding	LC	10	594	The lazy teenager didn't want to go to the wedding
1513272129	69	sentence	LC	12	1120	The substitute teacher was pretty impressed by the length of the sentence
1513272129	70	light	LC	12	583	You can damage your vision if you keep staring at the light
1513272129	71	tree	LC	10	1142	Joan and her decorator decided to add a large tree
1513272129	72	paper	LC	12	1085	The two researchers working in the clinical program needed lots of paper
1513272129	73	rake	LC	10	1120	He tried to scare off the animal using a rake
1513272129	74	scroll	LC	9	1002	The pair of thieves recently stole the ancient scroll
1513272129	149	farmer	MC	11	836	After returning home from the big city, Jim became a farmer
1513272129	150	frame	MC	10	562	The burglar stole the painting but left the elegant frame
1513272129	151	border	MC	10	1425	There were lots of intimidating guards stationed at the border
1513272129	152	beak	MC	12	731	The bald eagle was trying to attack the hunters using its beak
1513272129	153	drink	MC	9	572	At the restaurant, he didn't want anything to drink
1513272129	154	mountain	MC	9	560	The couple camped near the side of the mountain
1513272129	155	tent	MC	9	516	The kids at summer camp slept in the tent
1513272129	156	valley	MC	9	1219	The team discovered the fertile crops in a valley
1513272129	157	calf	MC	8	1066	The farmer gave milk to the brown calf
1513272129	158	candy	MC	10	798	While touring the factory, Bill sampled several pieces of candy
1513272129	159	overdose	MC	7	569	They used naloxone to treat an overdose
1513272129	160	voice	MC	11	580	Before the cameras started rolling, the actress suddenly lost her voice
1513272129	161	sale	MC	9	1088	He spent lots of money at the annual sale
1513272129	162	bow	MC	9	526	While facing the target, he picked up his bow
1513272129	163	snake	MC	10	550	He had never been bitten by that type of snake
1513272129	164	stool	MC	9	1036	During timeout, Suzie had to sit on a stool
1513272129	165	shaking	MC	9	942	They fled in fear when the house started shaking
1513272129	166	art	MC	10	614	Even though she's blind, she appreciates many types of art
1513272129	167	ideas	MC	10	1127	The consultant said that he had run out of ideas
1513272129	168	insulin	MC	8	1212	She brought the needle to inject some insulin
1513272129	169	cross	MC	8	540	The nuns were praying beside the wooden cross
1513272129	170	yearbook	MC	12	1304	In high school, I wrote my boyfriend a message in his yearbook
1513272129	171	attic	MC	11	707	There were a lot of old clothes stored in the attic
1513272129	172	fly	MC	11	562	When it's locked in a cage, it can no longer fly
1513272129	173	compass	MC	10	564	My brother always carried a pocket knife and a compass
1513272129	174	hockey	MC	12	717	My brother got his teeth knocked out while trying to play hockey
1513272129	175	bloom	MC	12	599	The weather's been so nice that the plants have started to bloom
1513272129	176	air	MC	9	550	The factory built expensive machines to filter the air
1513272129	177	diaper	MC	10	1215	Before leaving the driveway, my wife checked the baby's diaper
1513272129	178	fruit	MC	8	518	The farmers were selling a lot of fruit
1513272129	179	wood	MC	11	567	To repair the cabinet, he needed several different types of wood
1513272129	180	dove	MC	11	1227	Perched up on the powerline he saw a small, white dove
1513272129	181	font	MC	12	573	Brenda is the editor, and she recently decided to switch the font
1513272129	182	radio	MC	12	559	The woman learned some news about the approaching hurricane on the radio
1513272129	183	island	MC	13	829	The rescue workers recently found an old hermit living alone on the island
1513272129	184	night	MC	10	692	To keep their relationship secret, they usually meet at night
1513272129	185	flower	MC	11	865	As an anniversary gift, she received a rare kind of flower
